index,eigenvalue
0,28.0813
1,15.0102215
2,11.57822
3,10.61019
4,9.311558
5,8.729864
6,7.6245246
7,7.4776034
8,6.4183364
9,4.232341
10,3.296135
11,3.0099077
12,2.7013173e-06
13,2.5942916e-06
14,2.3142434e-06
15,2.2966356e-06
16,2.2485788e-06
17,2.114661e-06
18,2.0524888e-06
19,1.8183284e-06
20,1.7606043e-06
21,1.7508802e-06
22,1.7172326e-06
23,1.712752e-06
24,1.6669297e-06
25,1.6623226e-06
26,1.5672158e-06
27,1.5466147e-06
28,1.5435185e-06
29,1.5362637e-06
30,1.5138368e-06
31,1.4476676e-06
32,1.4446583e-06
33,1.4276935e-06
34,1.4082442e-06
35,1.3917647e-06
36,1.39004e-06
37,1.2609247e-06
38,1.2387056e-06
39,1.2188535e-06
40,1.2014556e-06
41,1.1427611e-06
42,1.129737e-06
43,1.0589712e-06
44,1.0104017e-06
45,9.529374e-07
46,9.0857594e-07
47,8.9073967e-07
48,8.236901e-07
49,8.1119623e-07
50,7.631502e-07
51,7.624484e-07
52,7.4935474e-07
53,7.3951e-07
54,7.270574e-07
55,6.870564e-07
56,6.828283e-07
57,6.813619e-07
58,6.808301e-07
59,6.7786516e-07
60,6.5730933e-07
61,6.4817186e-07
62,6.457833e-07
63,6.253368e-07
64,6.122318e-07
65,6.063096e-07
66,5.985208e-07
67,5.92231e-07
68,5.788558e-07
69,5.711935e-07
70,5.6727754e-07
71,5.639508e-07
72,5.583866e-07
73,5.2578616e-07
74,5.192531e-07
75,5.1670673e-07
76,5.124158e-07
77,5.0126334e-07
78,4.949884e-07
79,4.889656e-07
80,4.8114117e-07
81,4.7634583e-07
82,4.7544737e-07
83,4.5989927e-07
84,4.5655878e-07
85,4.4729097e-07
86,4.457525e-07
87,4.3349232e-07
88,4.3201305e-07
89,4.314685e-07
90,4.3111623e-07
91,4.259162e-07
92,4.249835e-07
93,4.166394e-07
94,4.1379857e-07
95,4.100837e-07
96,4.0178404e-07
97,3.9984968e-07
98,3.9722005e-07
99,3.9573234e-07
100,3.8402894e-07
101,3.7249464e-07
102,3.7236322e-07
103,3.7021556e-07
104,3.6068266e-07
105,3.5372443e-07
106,3.5348253e-07
107,3.486902e-07
108,3.412527e-07
109,3.3988195e-07
110,3.33548e-07
111,3.3268464e-07
112,3.305176e-07
113,3.2317604e-07
114,3.2227322e-07
115,3.2160693e-07
116,3.1869106e-07
117,3.1140814e-07
118,3.0510395e-07
119,2.98253e-07
120,2.964469e-07
121,2.9543824e-07
122,2.832923e-07
123,2.8306542e-07
124,2.815443e-07
125,2.7821994e-07
126,2.7751082e-07
127,2.7548202e-07
128,2.75407e-07
129,2.7127953e-07
130,2.6918013e-07
131,2.6823074e-07
132,2.6471136e-07
133,2.6090277e-07
134,2.6083632e-07
135,2.6078635e-07
136,2.6059163e-07
137,2.556607e-07
138,2.5408113e-07
139,2.5406177e-07
140,2.505802e-07
141,2.4885006e-07
142,2.485606e-07
143,2.4826187e-07
144,2.4376968e-07
145,2.4217755e-07
146,2.3949903e-07
147,2.3771071e-07
148,2.3724117e-07
149,2.3484652e-07
150,2.340982e-07
151,2.3350128e-07
152,2.3312765e-07
153,2.2608772e-07
154,2.25119e-07
155,2.1811604e-07
156,2.1699186e-07
157,2.1597242e-07
158,2.1498472e-07
159,2.1350068e-07
160,2.12395e-07
161,2.1050639e-07
162,2.0943685e-07
163,2.0858614e-07
164,2.058836e-07
165,2.0514328e-07
166,2.0422047e-07
167,2.0191493e-07
168,2.0118155e-07
169,1.9871261e-07
170,1.9841258e-07
171,1.9738879e-07
172,1.9706646e-07
173,1.9644057e-07
174,1.9526581e-07
175,1.9512787e-07
176,1.9401135e-07
177,1.9361794e-07
178,1.9070184e-07
179,1.9029886e-07
180,1.9019332e-07
181,1.8935346e-07
182,1.8744619e-07
183,1.8690804e-07
184,1.8684693e-07
185,1.85184e-07
186,1.8359903e-07
187,1.829439e-07
188,1.7905417e-07
189,1.7876371e-07
190,1.7861335e-07
191,1.782249e-07
192,1.778762e-07
193,1.7777458e-07
194,1.7603419e-07
195,1.7590871e-07
196,1.7530091e-07
197,1.7421435e-07
198,1.7343682e-07
199,1.726837e-07
200,1.721127e-07
201,1.6977116e-07
202,1.6875548e-07
203,1.6840524e-07
204,1.6685468e-07
205,1.6569605e-07
206,1.6501525e-07
207,1.6443434e-07
208,1.643792e-07
209,1.6396302e-07
210,1.6346928e-07
211,1.6337196e-07
212,1.6285846e-07
213,1.6227916e-07
214,1.6196465e-07
215,1.6089972e-07
216,1.6050141e-07
217,1.58214e-07
218,1.5783198e-07
219,1.5748806e-07
220,1.5723134e-07
221,1.5657594e-07
222,1.5585876e-07
223,1.5437033e-07
224,1.5364466e-07
225,1.5331256e-07
226,1.5263258e-07
227,1.5080973e-07
228,1.5079809e-07
229,1.502481e-07
230,1.4915453e-07
231,1.4858392e-07
232,1.4744886e-07
233,1.4631867e-07
234,1.4510945e-07
235,1.4406089e-07
236,1.4271733e-07
237,1.4260553e-07
238,1.4217441e-07
239,1.4153353e-07
240,1.4140642e-07
241,1.4083045e-07
242,1.4062303e-07
243,1.4046316e-07
244,1.3889165e-07
245,1.3855329e-07
246,1.3737133e-07
247,1.365961e-07
248,1.362311e-07
249,1.3549344e-07
250,1.353736e-07
251,1.3476183e-07
252,1.3369868e-07
253,1.3360201e-07
254,1.3295822e-07
255,1.321367e-07
256,1.3193926e-07
257,1.3119987e-07
258,1.309167e-07
259,1.3066607e-07
260,1.2847232e-07
261,1.279913e-07
262,1.2742517e-07
263,1.2616795e-07
264,1.2584646e-07
265,1.245788e-07
266,1.2452864e-07
267,1.2418998e-07
268,1.240954e-07
269,1.239362e-07
270,1.2371774e-07
271,1.2318344e-07
272,1.2234031e-07
273,1.2198662e-07
274,1.219079e-07
275,1.2062803e-07
276,1.2042403e-07
277,1.2036142e-07
278,1.1948237e-07
279,1.1937945e-07
280,1.1919539e-07
281,1.1848659e-07
282,1.18211915e-07
283,1.1807462e-07
284,1.17888774e-07
285,1.1759858e-07
286,1.16467554e-07
287,1.16118485e-07
288,1.15744704e-07
289,1.1496011e-07
290,1.1450329e-07
291,1.1428763e-07
292,1.1427842e-07
293,1.142752e-07
294,1.13848095e-07
295,1.1221013e-07
296,1.11969484e-07
297,1.11502985e-07
298,1.10941365e-07
299,1.1070628e-07
300,1.09671994e-07
301,1.0944668e-07
302,1.09279306e-07
303,1.0906357e-07
304,1.0905022e-07
305,1.08983784e-07
306,1.0876287e-07
307,1.0833415e-07
308,1.0827822e-07
309,1.0817222e-07
310,1.0717062e-07
311,1.068977e-07
312,1.05101186e-07
313,1.0470314e-07
314,1.0465539e-07
315,1.0463506e-07
