index,eigenvalue
0,977.96533
1,103.933304
2,94.47834
3,78.92566
4,60.56555
5,51.65262
6,48.577805
7,47.67677
8,38.49684
9,32.49458
10,31.258839
11,28.35697
12,0.00014383045
13,0.00013373968
14,0.000102206606
15,8.808048e-05
16,6.3002684e-05
17,6.143199e-05
18,5.9338192e-05
19,5.535519e-05
20,4.7346606e-05
21,4.3966116e-05
22,4.359855e-05
23,4.1339357e-05
24,3.849964e-05
25,3.2789045e-05
26,3.1532563e-05
27,3.1291816e-05
28,3.0918916e-05
29,2.7261616e-05
30,2.1926851e-05
31,2.1696047e-05
32,2.1112724e-05
33,1.9137038e-05
34,1.8624214e-05
35,1.7173488e-05
36,1.6569946e-05
37,1.5005554e-05
38,1.4580126e-05
39,1.4555035e-05
40,1.3907999e-05
41,1.3530948e-05
42,1.17481795e-05
43,1.1389668e-05
44,1.10206565e-05
45,1.0963914e-05
46,1.0594319e-05
47,9.55963e-06
48,9.32023e-06
49,9.290561e-06
50,9.046626e-06
51,8.138218e-06
52,7.4929194e-06
53,7.2829653e-06
54,7.2820367e-06
55,7.21687e-06
56,6.8024365e-06
57,6.4364144e-06
58,6.40988e-06
59,6.3793887e-06
60,6.3585767e-06
61,5.6925046e-06
62,5.526673e-06
63,5.459812e-06
64,5.451752e-06
65,5.1935767e-06
66,5.191046e-06
67,5.035257e-06
68,4.736374e-06
69,4.56553e-06
70,4.4383255e-06
71,4.310196e-06
72,4.268072e-06
73,4.1409253e-06
74,4.116831e-06
75,4.0977407e-06
76,4.0955224e-06
77,3.8865155e-06
78,3.8757184e-06
79,3.8555045e-06
80,3.8549238e-06
81,3.8036521e-06
82,3.7041068e-06
83,3.6684978e-06
84,3.6146444e-06
85,3.5192513e-06
86,3.4587579e-06
87,3.4447123e-06
88,3.441975e-06
89,3.3379192e-06
90,3.333171e-06
91,3.3228118e-06
92,3.2785936e-06
93,3.258144e-06
94,3.2394162e-06
95,3.2380863e-06
96,3.2102325e-06
97,3.1696957e-06
98,3.0982387e-06
99,3.0567887e-06
100,3.0329606e-06
101,2.9803307e-06
102,2.9687203e-06
103,2.9635316e-06
104,2.9173457e-06
105,2.9051992e-06
106,2.9035978e-06
107,2.781321e-06
