index,eigenvalue
0,1.3384748
1,0.9121015
2,0.6723437
3,0.35263574
4,0.100498326
5,0.06351206
6,0.054007
7,0.035376985
8,0.030001722
9,0.020128418
10,0.012480814
11,0.00740494
12,1.0993806e-07
13,1.08980295e-07
14,1.0205973e-07
15,8.272036e-08
16,8.021441e-08
17,7.790794e-08
18,7.7423095e-08
19,7.709253e-08
20,7.311084e-08
21,6.599901e-08
22,6.207258e-08
23,5.865817e-08
24,5.784561e-08
25,5.5415004e-08
26,5.109652e-08
27,4.20013e-08
28,3.935635e-08
29,3.86157e-08
30,3.7995637e-08
31,3.7522597e-08
32,3.6444504e-08
33,3.49452e-08
34,3.453259e-08
35,3.2598507e-08
36,3.061641e-08
37,3.0173222e-08
38,3.011459e-08
39,2.9644687e-08
40,2.9198965e-08
41,2.8695675e-08
42,2.7233833e-08
43,2.6481954e-08
44,2.5994483e-08
45,2.5818462e-08
46,2.5626933e-08
47,2.530987e-08
48,2.4968159e-08
49,2.3749639e-08
50,2.3134422e-08
51,2.2458702e-08
52,2.2403412e-08
53,2.1812097e-08
54,2.1334893e-08
55,2.119857e-08
56,2.0975156e-08
57,2.0658039e-08
58,2.0364668e-08
59,2.0340266e-08
60,1.9601675e-08
61,1.944087e-08
62,1.9392887e-08
63,1.908147e-08
64,1.8650693e-08
65,1.8513425e-08
66,1.8046942e-08
67,1.7789725e-08
68,1.7291182e-08
69,1.691801e-08
70,1.6883131e-08
71,1.6841245e-08
72,1.6194692e-08
73,1.5991441e-08
74,1.5990121e-08
75,1.5963028e-08
76,1.5889533e-08
77,1.5711636e-08
78,1.5696369e-08
79,1.5662767e-08
80,1.560372e-08
81,1.3940954e-08
82,1.36487515e-08
83,1.3585613e-08
84,1.3543606e-08
85,1.35068765e-08
86,1.3362931e-08
87,1.3353418e-08
88,1.328747e-08
89,1.29644295e-08
90,1.28241355e-08
91,1.2697597e-08
92,1.2393465e-08
93,1.235173e-08
94,1.2308299e-08
95,1.2117114e-08
96,1.2027786e-08
97,1.2026602e-08
98,1.2020514e-08
99,1.1912851e-08
100,1.1431026e-08
101,1.1339915e-08
102,1.1189571e-08
103,1.1166138e-08
104,1.1078942e-08
105,1.0957088e-08
106,1.0872551e-08
107,1.081506e-08
108,1.0769046e-08
109,1.0751074e-08
110,1.0161249e-08
111,1.0150989e-08
112,1.0137828e-08
113,9.948645e-09
114,9.91815e-09
115,9.904459e-09
116,9.833615e-09
117,9.726502e-09
118,9.718435e-09
119,9.702388e-09
120,9.55293e-09
121,9.5449435e-09
122,9.53972e-09
123,9.423968e-09
124,9.411089e-09
125,9.331292e-09
126,9.067598e-09
127,8.979347e-09
128,8.818116e-09
129,8.748043e-09
130,8.6515275e-09
131,8.621909e-09
132,8.552715e-09
133,8.4943546e-09
134,8.486218e-09
135,8.462528e-09
136,8.3687635e-09
137,8.28079e-09
138,8.197106e-09
139,8.116489e-09
140,8.04996e-09
141,8.0229725e-09
142,7.846917e-09
143,7.661252e-09
144,7.614282e-09
145,7.596154e-09
146,7.566901e-09
147,7.555905e-09
148,7.469809e-09
149,7.312934e-09
150,7.288017e-09
151,7.2803856e-09
152,7.2448336e-09
153,7.2276727e-09
154,7.2131785e-09
155,7.204344e-09
156,7.158058e-09
157,7.1520687e-09
158,7.144824e-09
159,6.90338e-09
160,6.805879e-09
161,6.8042803e-09
162,6.77185e-09
163,6.757411e-09
164,6.6634143e-09
165,6.566116e-09
166,6.512254e-09
167,6.502032e-09
168,6.4736834e-09
169,6.455275e-09
170,6.4141354e-09
171,6.4049837e-09
172,6.378128e-09
173,6.277237e-09
174,6.1326775e-09
175,6.1289054e-09
176,6.0995418e-09
177,6.0307253e-09
178,5.989625e-09
