index,eigenvalue
0,60.036522
1,31.073576
2,30.09091
3,18.392487
4,16.227245
5,12.633845
6,10.994055
7,9.643743
8,8.3304825
9,7.386318
10,6.6579
11,0.02808253
12,8.770892e-06
13,5.2203172e-06
14,4.062672e-06
15,3.986021e-06
16,3.4935547e-06
17,3.3583922e-06
18,3.2055905e-06
19,3.188255e-06
20,2.7376511e-06
21,2.6993437e-06
22,2.6094733e-06
23,2.5670345e-06
24,2.5486038e-06
25,2.3234493e-06
26,2.30904e-06
27,2.3026523e-06
28,2.294625e-06
29,2.1071621e-06
30,2.0297255e-06
31,1.9706802e-06
32,1.9391425e-06
33,1.9268905e-06
34,1.9230126e-06
35,1.9155202e-06
36,1.8851349e-06
37,1.860199e-06
38,1.791351e-06
39,1.791006e-06
40,1.7904921e-06
41,1.7662824e-06
42,1.7506051e-06
43,1.7442662e-06
44,1.7019378e-06
45,1.7000036e-06
46,1.6805058e-06
47,1.644737e-06
48,1.6321877e-06
49,1.6285566e-06
50,1.6075965e-06
51,1.5988976e-06
52,1.5965941e-06
53,1.5754473e-06
54,1.5739666e-06
55,1.5719413e-06
56,1.5545068e-06
57,1.5414722e-06
58,1.5259217e-06
59,1.5191797e-06
60,1.50111e-06
61,1.4821107e-06
62,1.4522597e-06
63,1.4473401e-06
64,1.4034052e-06
65,1.3983973e-06
66,1.3931574e-06
67,1.3892686e-06
68,1.3790046e-06
69,1.3720489e-06
70,1.3448426e-06
71,1.3376863e-06
72,1.3333188e-06
73,1.3321487e-06
74,1.3281137e-06
75,1.325111e-06
76,1.3237192e-06
77,1.3215549e-06
78,1.3091058e-06
79,1.3088627e-06
80,1.306908e-06
81,1.3064949e-06
82,1.2996701e-06
83,1.2910988e-06
84,1.2862596e-06
85,1.2747469e-06
86,1.2630082e-06
87,1.2540373e-06
88,1.2475222e-06
89,1.2451102e-06
90,1.2319925e-06
91,1.2297916e-06
92,1.2295719e-06
93,1.2146461e-06
94,1.2130607e-06
95,1.2037291e-06
96,1.2001452e-06
97,1.1979992e-06
98,1.1956623e-06
99,1.1935269e-06
100,1.1934092e-06
101,1.192409e-06
102,1.1886999e-06
103,1.1622277e-06
104,1.1603433e-06
105,1.1571692e-06
106,1.1409849e-06
107,1.1364141e-06
108,1.134867e-06
109,1.131286e-06
110,1.1212217e-06
111,1.1146818e-06
112,1.1144361e-06
113,1.1110358e-06
114,1.1068969e-06
115,1.0976779e-06
116,1.0930819e-06
117,1.0903129e-06
118,1.0890975e-06
119,1.0751006e-06
120,1.0739675e-06
121,1.0739268e-06
122,1.065327e-06
123,1.053204e-06
124,1.0499705e-06
125,1.0489392e-06
126,1.0462294e-06
127,1.0424159e-06
128,1.0393975e-06
129,1.0386158e-06
130,1.0384824e-06
131,1.03201e-06
132,1.0316865e-06
133,1.022605e-06
134,1.018716e-06
135,1.015684e-06
136,9.978901e-07
137,9.971802e-07
138,9.842626e-07
139,9.813343e-07
140,9.785255e-07
141,9.74431e-07
142,9.719477e-07
143,9.699677e-07
144,9.642098e-07
145,9.561352e-07
146,9.4680627e-07
147,9.4589075e-07
148,9.4520084e-07
149,9.429827e-07
150,9.4287884e-07
151,9.406951e-07
152,9.4044657e-07
153,9.386017e-07
154,9.370517e-07
155,9.364756e-07
156,9.3255903e-07
157,9.319959e-07
158,9.29295e-07
159,9.232126e-07
160,9.219094e-07
161,9.1959663e-07
162,9.136771e-07
163,9.0492193e-07
164,9.02034e-07
165,8.9830274e-07
166,8.960368e-07
167,8.945983e-07
168,8.8882456e-07
169,8.8673033e-07
170,8.8448945e-07
171,8.813481e-07
172,8.7135163e-07
173,8.6999046e-07
174,8.694184e-07
175,8.631024e-07
176,8.6237486e-07
177,8.60891e-07
178,8.54406e-07
179,8.4930605e-07
180,8.482232e-07
181,8.479823e-07
182,8.448628e-07
183,8.445844e-07
184,8.413284e-07
185,8.3680584e-07
186,8.3517375e-07
187,8.313163e-07
188,8.264644e-07
189,8.2481347e-07
190,8.2334077e-07
191,8.221104e-07
192,8.2058403e-07
193,8.1948826e-07
194,8.1771833e-07
195,8.1639865e-07
196,8.146057e-07
197,8.0872786e-07
198,8.0429305e-07
199,8.034964e-07
200,8.0332705e-07
201,8.019854e-07
202,7.990473e-07
203,7.983181e-07
204,7.944256e-07
205,7.9243375e-07
206,7.87462e-07
207,7.840921e-07
208,7.8066813e-07
209,7.68072e-07
210,7.6290047e-07
211,7.6209955e-07
212,7.6096546e-07
213,7.590904e-07
214,7.5886317e-07
215,7.579857e-07
216,7.500963e-07
217,7.4960667e-07
218,7.462527e-07
219,7.459872e-07
220,7.4450224e-07
221,7.422312e-07
222,7.384676e-07
223,7.3713164e-07
224,7.370639e-07
225,7.365543e-07
226,7.3321957e-07
227,7.3297736e-07
228,7.266323e-07
229,7.235037e-07
230,7.217025e-07
231,7.203682e-07
232,7.198915e-07
233,7.1974813e-07
234,7.1730625e-07
235,7.1694507e-07
236,7.166182e-07
237,7.1053887e-07
238,7.065786e-07
239,7.04814e-07
240,6.9701656e-07
241,6.9484577e-07
242,6.939544e-07
243,6.8709204e-07
244,6.8525134e-07
245,6.8394695e-07
246,6.837474e-07
247,6.829765e-07
248,6.8159176e-07
249,6.812905e-07
250,6.765436e-07
251,6.727253e-07
252,6.726229e-07
253,6.720529e-07
254,6.645669e-07
255,6.6241284e-07
256,6.5938025e-07
257,6.588884e-07
258,6.580945e-07
259,6.574793e-07
260,6.492423e-07
261,6.483024e-07
262,6.482557e-07
263,6.475566e-07
264,6.4548766e-07
265,6.419293e-07
266,6.405708e-07
267,6.2891627e-07
