index,eigenvalue
0,68.46172
1,38.590572
2,32.250378
3,22.803461
4,18.302933
5,15.434521
6,12.490544
7,12.084747
8,9.996909
9,8.325217
10,8.014581
11,0.045792602
12,5.991154e-06
13,5.1988086e-06
14,4.8502384e-06
15,4.8341885e-06
16,3.9660367e-06
17,3.7929155e-06
18,3.5756595e-06
19,3.4816946e-06
20,3.468174e-06
21,3.3986853e-06
22,3.257283e-06
23,2.9943978e-06
24,2.897877e-06
25,2.760625e-06
26,2.6834643e-06
27,2.676057e-06
28,2.636185e-06
29,2.5284544e-06
30,2.5168576e-06
31,2.513992e-06
32,2.508381e-06
33,2.3572957e-06
34,2.3471803e-06
35,2.3037448e-06
36,2.3020878e-06
37,2.301782e-06
38,2.2957024e-06
39,2.2860236e-06
40,2.1801304e-06
41,2.144732e-06
42,2.1366668e-06
43,2.1149867e-06
44,2.100591e-06
45,2.085074e-06
46,2.057759e-06
47,2.0174343e-06
48,2.0124883e-06
49,1.9953634e-06
50,1.9854583e-06
51,1.9776878e-06
52,1.963678e-06
53,1.9089666e-06
54,1.8926789e-06
55,1.8865683e-06
56,1.8720939e-06
57,1.8649434e-06
58,1.8637153e-06
59,1.8566842e-06
60,1.8531583e-06
61,1.8395862e-06
62,1.8301256e-06
63,1.8274192e-06
64,1.8133088e-06
65,1.7992409e-06
66,1.7968789e-06
67,1.7778676e-06
68,1.7762777e-06
69,1.7716069e-06
70,1.7613061e-06
71,1.730226e-06
72,1.7292814e-06
73,1.7210169e-06
74,1.679871e-06
75,1.6729506e-06
76,1.6726048e-06
77,1.6684178e-06
78,1.6670018e-06
79,1.6532283e-06
80,1.6229822e-06
81,1.6206722e-06
82,1.6157852e-06
83,1.6034769e-06
84,1.5932728e-06
85,1.5713459e-06
86,1.5528542e-06
87,1.5312784e-06
88,1.5306042e-06
89,1.5233526e-06
90,1.5209995e-06
91,1.5121011e-06
92,1.506548e-06
93,1.5063928e-06
94,1.5047451e-06
95,1.4871678e-06
96,1.4849012e-06
97,1.4836901e-06
98,1.476703e-06
99,1.4755957e-06
100,1.471623e-06
101,1.4644369e-06
102,1.4631019e-06
103,1.457595e-06
104,1.44626e-06
105,1.435209e-06
106,1.4194896e-06
107,1.4172243e-06
108,1.4159044e-06
109,1.4080607e-06
110,1.4076725e-06
111,1.4053288e-06
112,1.4044007e-06
113,1.3996673e-06
114,1.3992227e-06
115,1.3941897e-06
116,1.3922509e-06
117,1.3890183e-06
118,1.3863444e-06
119,1.374761e-06
120,1.3725238e-06
121,1.3696706e-06
122,1.3646785e-06
123,1.3564246e-06
124,1.3547632e-06
125,1.3392287e-06
126,1.3324577e-06
127,1.331334e-06
128,1.3277357e-06
129,1.3244295e-06
130,1.3243227e-06
131,1.3242802e-06
132,1.3242532e-06
133,1.3151596e-06
134,1.3106406e-06
135,1.3104502e-06
136,1.2952371e-06
137,1.2880149e-06
138,1.2840285e-06
139,1.2833326e-06
140,1.2806082e-06
141,1.2777359e-06
142,1.2767346e-06
143,1.2720928e-06
144,1.2558563e-06
145,1.2508825e-06
146,1.2354567e-06
147,1.2189789e-06
148,1.217952e-06
149,1.2126196e-06
150,1.2102586e-06
151,1.2000507e-06
152,1.1997442e-06
153,1.1899189e-06
154,1.1843467e-06
155,1.1792232e-06
156,1.1774906e-06
157,1.1763924e-06
158,1.1757128e-06
159,1.1727633e-06
160,1.1667819e-06
161,1.1660744e-06
162,1.1648959e-06
163,1.1601779e-06
164,1.1558508e-06
165,1.1556431e-06
166,1.155256e-06
167,1.1480295e-06
168,1.14222e-06
169,1.1361997e-06
170,1.1240646e-06
171,1.1201175e-06
172,1.1184459e-06
173,1.115763e-06
174,1.1125588e-06
175,1.107174e-06
176,1.1047919e-06
177,1.101654e-06
178,1.0972128e-06
179,1.0942563e-06
180,1.0920008e-06
181,1.0890009e-06
182,1.0873271e-06
183,1.0847039e-06
184,1.0828343e-06
185,1.0827557e-06
186,1.08181e-06
187,1.0655009e-06
188,1.0645107e-06
189,1.0629719e-06
190,1.0602766e-06
191,1.0602192e-06
192,1.0575337e-06
193,1.053232e-06
194,1.04923e-06
195,1.0395063e-06
196,1.0372501e-06
197,1.0322378e-06
198,1.0276542e-06
199,1.0275314e-06
200,1.0205565e-06
201,1.019572e-06
202,1.0162908e-06
203,1.0139343e-06
204,1.011205e-06
205,1.0094188e-06
206,1.007783e-06
207,1.0066105e-06
208,1.003216e-06
209,1.0014571e-06
210,1.001103e-06
211,9.977783e-07
212,9.973611e-07
213,9.96489e-07
214,9.928154e-07
215,9.912078e-07
216,9.876399e-07
217,9.840863e-07
218,9.729565e-07
219,9.628064e-07
220,9.545788e-07
221,9.517604e-07
222,9.4755126e-07
223,9.475258e-07
224,9.41709e-07
225,9.3957357e-07
226,9.3574215e-07
227,9.356179e-07
228,9.296648e-07
229,9.226531e-07
230,9.2250497e-07
231,9.222309e-07
232,9.194779e-07
233,9.084603e-07
234,9.0615487e-07
235,9.0290206e-07
236,8.9783697e-07
237,8.9735414e-07
238,8.9428914e-07
239,8.9267957e-07
240,8.8965527e-07
241,8.887981e-07
242,8.886132e-07
243,8.8634374e-07
244,8.827652e-07
245,8.8038655e-07
246,8.7742507e-07
247,8.75172e-07
248,8.694257e-07
249,8.678781e-07
250,8.596095e-07
251,8.593261e-07
252,8.552068e-07
253,8.5419265e-07
254,8.500876e-07
255,8.4612196e-07
256,8.448376e-07
257,8.4295584e-07
258,8.3954666e-07
259,8.3774546e-07
260,8.314773e-07
261,8.301091e-07
262,8.2930086e-07
263,8.2754076e-07
264,8.24423e-07
265,8.2407877e-07
266,8.2159676e-07
267,8.181537e-07
268,8.138826e-07
269,8.127312e-07
270,8.083294e-07
271,8.068861e-07
272,7.9662215e-07
273,7.9451445e-07
274,7.943012e-07
275,7.9176846e-07
276,7.8914786e-07
277,7.852247e-07
278,7.826746e-07
279,7.807261e-07
280,7.778593e-07
281,7.772709e-07
282,7.7709075e-07
283,7.744436e-07
284,7.735316e-07
285,7.721477e-07
286,7.719413e-07
287,7.679793e-07
288,7.6777815e-07
289,7.6766634e-07
290,7.675558e-07
291,7.674713e-07
292,7.665453e-07
293,7.649203e-07
