index,eigenvalue
0,1416.8737
1,447.95422
2,194.75815
3,145.24138
4,131.9391
5,100.355995
6,91.95897
7,84.21941
8,71.35076
9,58.33351
10,39.08399
11,35.337116
12,0.00036422402
13,0.00029948918
14,0.00023809058
15,0.00021632065
16,0.00019005615
17,0.00018201314
18,0.0001668077
19,0.00014006147
20,0.00013979508
21,0.00013799065
22,0.00012607218
23,0.000116265364
24,8.7947075e-05
25,7.4923344e-05
26,7.1159615e-05
27,6.753497e-05
28,6.2550134e-05
29,2.9956675e-05
30,2.9091036e-05
31,2.0270902e-05
32,2.0077081e-05
33,2.003238e-05
34,1.7757353e-05
35,1.5834463e-05
36,1.5220547e-05
37,1.44738815e-05
38,1.3839144e-05
39,1.2634689e-05
40,1.1949486e-05
41,1.1143213e-05
42,1.0587626e-05
43,1.0056553e-05
44,9.845933e-06
45,9.5951455e-06
46,9.5586165e-06
47,9.278396e-06
48,8.736798e-06
49,8.379122e-06
50,8.282064e-06
51,8.270944e-06
52,8.196322e-06
53,8.090546e-06
54,7.728563e-06
55,7.721453e-06
56,7.665915e-06
57,7.645096e-06
58,7.4611303e-06
59,7.324708e-06
60,7.22187e-06
61,6.9467656e-06
62,6.6647804e-06
63,6.27259e-06
64,5.9970707e-06
65,5.9955746e-06
66,5.9063286e-06
67,5.8612977e-06
68,5.846963e-06
69,5.84263e-06
70,5.808823e-06
71,5.627897e-06
72,5.607377e-06
73,5.4216134e-06
74,5.3419067e-06
75,5.28691e-06
76,4.910559e-06
77,4.837488e-06
78,4.817353e-06
79,4.7626163e-06
80,4.6814116e-06
81,4.6599976e-06
82,4.644303e-06
83,4.61655e-06
84,4.45429e-06
85,4.4540793e-06
86,4.4099183e-06
87,4.1624694e-06
88,4.15161e-06
89,4.136481e-06
90,4.1359176e-06
91,4.114902e-06
92,4.0425184e-06
93,3.9899082e-06
94,3.946887e-06
95,3.8976464e-06
96,3.863005e-06
97,3.8459552e-06
98,3.8122628e-06
99,3.793151e-06
100,3.7797308e-06
101,3.7276084e-06
102,3.704899e-06
103,3.6824215e-06
104,3.6683898e-06
105,3.6151916e-06
106,3.61449e-06
107,3.5996477e-06
108,3.5700618e-06
109,3.4878958e-06
110,3.4767509e-06
111,3.456093e-06
112,3.4363284e-06
113,3.4162035e-06
114,3.4072898e-06
115,3.3901918e-06
116,3.3846597e-06
117,3.3623771e-06
118,3.2854646e-06
119,3.2820556e-06
120,3.2815287e-06
121,3.2760977e-06
122,3.26845e-06
123,3.2635153e-06
124,3.2389464e-06
125,3.2333567e-06
126,3.180959e-06
127,3.1694894e-06
128,3.168554e-06
129,3.162164e-06
130,3.1600512e-06
131,3.1309507e-06
132,3.0402366e-06
133,3.0369065e-06
134,3.0018891e-06
135,2.9981295e-06
136,2.954043e-06
137,2.9519395e-06
138,2.940371e-06
139,2.9356634e-06
140,2.913489e-06
141,2.9120422e-06
142,2.9102782e-06
