index,eigenvalue
0,11303.558
1,1187.3667
2,688.71765
3,591.44745
4,332.16562
5,254.1079
6,216.92186
7,171.37337
8,145.23772
9,124.15404
10,95.08284
11,83.69737
12,0.0008902551
13,0.0008207623
14,0.0008152053
15,0.00071463786
16,0.00069545396
17,0.0006899696
18,0.00066779606
19,0.0006627471
20,0.0005511292
21,0.0005156669
22,0.00049280026
23,0.00047989114
24,0.0004454474
25,0.00042984085
26,0.00042483697
27,0.000414687
28,0.0003965723
29,0.00037782465
30,0.00036971216
31,0.0003623039
32,0.00033885057
33,0.00032776437
34,0.00032461787
35,0.0003200697
36,0.00031633486
37,0.00029488892
38,0.0002948536
39,0.00028670617
40,0.00027773704
41,0.00027753398
42,0.00027448914
43,0.00027133484
44,0.0002647603
45,0.00026364683
46,0.0002630252
47,0.0002570763
48,0.00025097062
49,0.0002491153
50,0.00024683017
51,0.00024615804
52,0.00023822483
53,0.0002365539
54,0.00023508092
55,0.00023471365
56,0.00023375053
57,0.00023362781
58,0.00023146218
59,0.00021658279
60,0.00021547283
61,0.00021460139
62,0.00021178123
63,0.00020333649
64,0.00020314388
65,0.0002009578
66,0.00019609688
67,0.00019455649
68,0.00019242373
69,0.00019077028
70,0.00018950428
71,0.0001877446
72,0.00018563672
73,0.00018489521
74,0.0001827309
75,0.00018047432
76,0.00016978772
77,0.00016934307
78,0.00016115331
79,0.00015599279
80,0.00015451886
81,0.00015247885
82,0.00015214669
83,0.00015102103
84,0.00015035576
85,0.00014936269
86,0.00014623653
87,0.00014621399
88,0.00014563768
89,0.00014486318
90,0.00014323674
91,0.00014322474
92,0.00014312917
93,0.00014060119
94,0.00013929041
95,0.00013840871
96,0.00013462975
97,0.0001332005
98,0.00012899749
99,0.0001277336
100,0.00012452602
101,0.00012426378
102,0.00012368472
103,0.00012324826
104,0.00012243274
105,0.00012122675
106,0.00012101022
107,0.00011979161
108,0.00011970039
109,0.00011870908
110,0.000118412034
111,0.0001178588
112,0.00011689296
113,0.00011555747
114,0.0001145507
115,0.00011446149
116,0.000114382805
117,0.00011340142
118,0.00011286954
119,0.00011279753
120,0.000112633395
121,0.00011036596
122,0.000110193345
123,0.00010775827
124,0.00010729223
125,0.00010638642
126,0.00010248939
127,0.00010235757
128,0.00010202419
129,0.000101469755
130,0.00010005666
131,0.00010003442
132,9.787206e-05
133,9.7036194e-05
134,9.59445e-05
135,9.5645075e-05
136,9.3783536e-05
137,9.336925e-05
138,9.2312956e-05
139,9.0186426e-05
140,8.964569e-05
141,8.9194764e-05
142,8.910818e-05
143,8.903606e-05
144,8.877978e-05
145,8.868813e-05
146,8.838214e-05
147,8.811529e-05
148,8.804207e-05
149,8.7516884e-05
150,8.746323e-05
151,8.6552274e-05
152,8.5609274e-05
153,8.5537904e-05
154,8.3890554e-05
155,8.364974e-05
156,8.306162e-05
157,8.169629e-05
158,8.1544225e-05
159,8.124733e-05
160,8.0158025e-05
161,8.0077414e-05
162,7.9580794e-05
163,7.918572e-05
164,7.879167e-05
165,7.872731e-05
166,7.8595556e-05
167,7.818122e-05
168,7.794798e-05
169,7.7413606e-05
170,7.725044e-05
171,7.670806e-05
172,7.6519085e-05
173,7.61267e-05
174,7.47423e-05
175,7.445345e-05
176,7.3721196e-05
177,7.346733e-05
178,7.2956595e-05
179,7.2290924e-05
180,7.1472365e-05
181,7.1345064e-05
182,7.117552e-05
183,7.1056835e-05
184,7.09025e-05
185,7.0557406e-05
186,6.953541e-05
187,6.949254e-05
188,6.938514e-05
189,6.897323e-05
190,6.880818e-05
191,6.86908e-05
192,6.855176e-05
193,6.849823e-05
194,6.7775065e-05
195,6.731763e-05
196,6.716814e-05
197,6.666952e-05
198,6.6118286e-05
199,6.602393e-05
200,6.585654e-05
201,6.570787e-05
202,6.536781e-05
203,6.4931635e-05
204,6.470445e-05
205,6.447538e-05
206,6.413605e-05
207,6.34042e-05
208,6.3107764e-05
209,6.245979e-05
210,6.197384e-05
211,6.139794e-05
212,6.1305305e-05
213,6.1099e-05
214,6.0965252e-05
215,6.074901e-05
216,5.907547e-05
217,5.8963724e-05
218,5.891661e-05
219,5.8516154e-05
220,5.8348425e-05
221,5.810421e-05
222,5.7525453e-05
223,5.7407426e-05
224,5.7394383e-05
225,5.7343506e-05
226,5.704583e-05
227,5.687719e-05
228,5.6509867e-05
229,5.6032954e-05
230,5.5995213e-05
231,5.5802007e-05
232,5.5664863e-05
233,5.445308e-05
234,5.4117965e-05
235,5.3684453e-05
236,5.3645585e-05
237,5.345254e-05
238,5.319191e-05
239,5.312385e-05
240,5.2799147e-05
241,5.2739713e-05
242,5.2505417e-05
243,5.2492655e-05
244,5.2189658e-05
245,5.2182833e-05
246,5.2003106e-05
247,5.195237e-05
248,5.1698567e-05
249,5.1410494e-05
250,5.137047e-05
251,5.1339808e-05
252,5.0442057e-05
253,5.0153176e-05
254,5.010939e-05
255,5.00487e-05
256,4.996874e-05
257,4.967857e-05
