index,eigenvalue
0,0.21583734
1,0.12295084
2,0.0706452
3,0.021319382
4,0.012838308
5,0.007898068
6,0.00459841
7,0.0032705078
8,0.0030623819
9,0.0023490197
10,0.001828462
11,0.00090649934
12,2.3487e-08
13,1.5442817e-08
14,1.4503176e-08
15,1.3715025e-08
16,1.263205e-08
17,1.160265e-08
18,1.0898543e-08
19,1.0466464e-08
20,9.271086e-09
21,9.004384e-09
22,8.877257e-09
23,8.372993e-09
24,8.368061e-09
25,8.214054e-09
26,8.2094855e-09
27,8.193602e-09
28,8.128749e-09
29,8.000638e-09
30,7.7388105e-09
31,7.610078e-09
32,7.562468e-09
33,7.394178e-09
34,7.190717e-09
35,6.822663e-09
36,6.79183e-09
37,6.6025163e-09
38,6.389983e-09
39,6.3848415e-09
40,6.3692096e-09
41,6.214449e-09
42,6.1698917e-09
43,6.168682e-09
44,6.0548513e-09
45,5.9900542e-09
46,5.952535e-09
47,5.8845617e-09
48,5.8615455e-09
49,5.8474456e-09
50,5.8331513e-09
51,5.825188e-09
52,5.8123533e-09
53,5.7741416e-09
54,5.5949214e-09
55,5.58198e-09
56,5.5782667e-09
57,5.5323692e-09
58,5.5125273e-09
59,5.490396e-09
60,5.431216e-09
61,5.2829265e-09
62,5.2625286e-09
63,5.248605e-09
64,5.201972e-09
65,5.1681632e-09
66,5.1584137e-09
67,5.15625e-09
68,5.0854e-09
69,5.0395648e-09
70,5.0189484e-09
71,5.018934e-09
72,5.007788e-09
73,4.892697e-09
74,4.82012e-09
75,4.8014313e-09
76,4.7868096e-09
77,4.69991e-09
78,4.6890047e-09
79,4.681993e-09
80,4.672392e-09
81,4.6557598e-09
82,4.6432187e-09
83,4.5277333e-09
84,4.5273856e-09
85,4.520918e-09
86,4.502017e-09
87,4.479816e-09
88,4.469037e-09
89,4.4596082e-09
90,4.4268043e-09
91,4.417516e-09
92,4.4042907e-09
93,4.379826e-09
94,4.3667425e-09
95,4.365919e-09
96,4.3630557e-09
97,4.3333626e-09
98,4.3268407e-09
99,4.3083683e-09
100,4.2508876e-09
101,4.2342188e-09
102,4.220785e-09
103,4.2015453e-09
104,4.1779833e-09
105,4.14996e-09
106,4.137289e-09
107,4.0908676e-09
108,4.078501e-09
109,4.042799e-09
110,4.0289647e-09
111,4.027119e-09
112,4.020529e-09
113,3.9932715e-09
114,3.9909476e-09
115,3.9779335e-09
116,3.9204324e-09
117,3.913674e-09
118,3.904246e-09
119,3.893015e-09
120,3.890055e-09
121,3.832481e-09
122,3.831586e-09
123,3.818756e-09
124,3.794653e-09
125,3.775258e-09
126,3.774363e-09
127,3.769974e-09
128,3.6995318e-09
129,3.6833336e-09
130,3.6816674e-09
131,3.6615788e-09
132,3.6500183e-09
133,3.6442949e-09
134,3.6373815e-09
135,3.6368233e-09
136,3.6338708e-09
137,3.6255605e-09
138,3.6201473e-09
139,3.6115722e-09
140,3.538235e-09
141,3.5093881e-09
142,3.5053744e-09
143,3.5011356e-09
144,3.4924152e-09
145,3.4910563e-09
146,3.4690526e-09
147,3.4554435e-09
148,3.4528578e-09
149,3.437042e-09
150,3.4268617e-09
151,3.3871799e-09
152,3.3741423e-09
153,3.3651033e-09
154,3.3597982e-09
155,3.3351e-09
156,3.3137635e-09
157,3.312766e-09
158,3.2899625e-09
159,3.2785954e-09
160,3.260976e-09
161,3.2563443e-09
162,3.2202896e-09
163,3.203686e-09
164,3.202424e-09
165,3.201426e-09
166,3.1944491e-09
167,3.1913618e-09
168,3.189925e-09
169,3.1749365e-09
170,3.1462484e-09
171,3.142771e-09
172,3.1330014e-09
173,3.1312024e-09
174,3.1244622e-09
175,3.1203866e-09
176,3.111214e-09
177,3.0937197e-09
178,3.0870217e-09
179,3.0844693e-09
180,3.082039e-09
181,3.078307e-09
182,3.0698244e-09
183,3.069776e-09
184,3.0432283e-09
185,3.0187732e-09
186,2.9508977e-09
187,2.939577e-09
188,2.937405e-09
189,2.9177751e-09
190,2.9026195e-09
191,2.890407e-09
192,2.8711722e-09
193,2.8647247e-09
194,2.8391127e-09
195,2.838094e-09
196,2.8339675e-09
197,2.8330296e-09
198,2.8245881e-09
199,2.8231728e-09
200,2.808617e-09
201,2.8052067e-09
202,2.8024991e-09
203,2.79732e-09
204,2.7857288e-09
205,2.7829679e-09
206,2.7813716e-09
207,2.7761518e-09
208,2.7719338e-09
209,2.769935e-09
210,2.7578977e-09
211,2.71967e-09
212,2.7020797e-09
213,2.7016487e-09
214,2.6721036e-09
215,2.66591e-09
216,2.6595397e-09
217,2.6312028e-09
218,2.6264553e-09
219,2.62026e-09
220,2.6032692e-09
221,2.5927689e-09
222,2.5818472e-09
223,2.5777496e-09
224,2.5696432e-09
225,2.5566822e-09
226,2.53691e-09
227,2.5360374e-09
228,2.5327855e-09
229,2.527937e-09
230,2.5216325e-09
231,2.4897313e-09
232,2.4786346e-09
233,2.474828e-09
234,2.444606e-09
235,2.4408042e-09
236,2.4321305e-09
237,2.409237e-09
238,2.3970614e-09
239,2.3904179e-09
240,2.3903677e-09
241,2.3898574e-09
242,2.3773352e-09
243,2.3616393e-09
244,2.3601068e-09
245,2.3559183e-09
246,2.3490694e-09
247,2.3482076e-09
248,2.33829e-09
249,2.3272877e-09
250,2.3241404e-09
251,2.3203817e-09
252,2.3194695e-09
253,2.315081e-09
254,2.2976983e-09
255,2.2796707e-09
256,2.2577347e-09
257,2.2397855e-09
258,2.2276776e-09
259,2.2250068e-09
260,2.2200952e-09
261,2.2181623e-09
262,2.2120281e-09
263,2.2023185e-09
264,2.187637e-09
265,2.1866515e-09
266,2.1723818e-09
267,2.1713826e-09
268,2.166545e-09
269,2.1581112e-09
270,2.1565305e-09
271,2.144253e-09
272,2.1382403e-09
273,2.1348958e-09
274,2.1292792e-09
275,2.1254747e-09
276,2.1064863e-09
277,2.1044617e-09
278,2.1030568e-09
279,2.1018163e-09
280,2.1008366e-09
281,2.091924e-09
282,2.0737043e-09
283,2.0666324e-09
284,2.0635176e-09
285,2.048748e-09
286,2.0391622e-09
287,2.027147e-09
288,1.9934114e-09
289,1.991091e-09
290,1.9878135e-09
291,1.985869e-09
292,1.9844868e-09
293,1.9832866e-09
294,1.981902e-09
295,1.9638118e-09
296,1.961215e-09
297,1.9583895e-09
298,1.9534785e-09
299,1.9493616e-09
300,1.9459832e-09
301,1.9457984e-09
302,1.9437771e-09
303,1.9396382e-09
304,1.9381234e-09
305,1.9294921e-09
306,1.921614e-09
307,1.9202302e-09
308,1.8978585e-09
309,1.8973862e-09
310,1.8940831e-09
311,1.887012e-09
312,1.8820279e-09
313,1.8737258e-09
314,1.8730195e-09
315,1.8628508e-09
316,1.8594142e-09
317,1.8467722e-09
318,1.8215164e-09
319,1.8207224e-09
320,1.8153661e-09
321,1.8112775e-09
322,1.8039259e-09
323,1.7993274e-09
324,1.799062e-09
325,1.7956965e-09
326,1.7902589e-09
327,1.7861903e-09
328,1.7847909e-09
329,1.7843318e-09
330,1.7802769e-09
331,1.7799411e-09
332,1.7664857e-09
333,1.7604189e-09
334,1.7579965e-09
335,1.7573784e-09
336,1.7561895e-09
337,1.7525955e-09
338,1.738065e-09
339,1.7342449e-09
340,1.7336713e-09
341,1.7173035e-09
342,1.7146704e-09
343,1.7144111e-09
344,1.7093139e-09
345,1.7084765e-09
346,1.707949e-09
347,1.7062334e-09
348,1.7003373e-09
349,1.6884433e-09
350,1.6791799e-09
351,1.6758782e-09
352,1.6670682e-09
353,1.6637584e-09
354,1.6600653e-09
355,1.6599898e-09
356,1.643343e-09
357,1.6404791e-09
358,1.6265815e-09
359,1.614344e-09
360,1.5980217e-09
361,1.5978541e-09
362,1.5956475e-09
363,1.5894505e-09
364,1.5872371e-09
365,1.5832062e-09
366,1.5799761e-09
367,1.5587205e-09
368,1.556085e-09
369,1.5404217e-09
370,1.5383278e-09
371,1.5370227e-09
372,1.5356645e-09
373,1.5342034e-09
374,1.5258936e-09
375,1.5211634e-09
376,1.5205622e-09
377,1.5130107e-09
378,1.5060903e-09
379,1.5026544e-09
380,1.50173e-09
381,1.5012306e-09
382,1.4851902e-09
383,1.4839571e-09
384,1.4792185e-09
385,1.4699829e-09
386,1.4664365e-09
387,1.4629936e-09
388,1.4594728e-09
389,1.4503939e-09
390,1.4503537e-09
391,1.449765e-09
392,1.4430895e-09
393,1.4379018e-09
394,1.4339963e-09
395,1.4285135e-09
396,1.4251208e-09
397,1.4189729e-09
398,1.410619e-09
399,1.3888767e-09
400,1.3825457e-09
401,1.3723768e-09
402,1.3714474e-09
403,1.3690052e-09
404,1.3678676e-09
