index,eigenvalue
0,8.568316
1,6.59897
2,2.1937633
3,2.008297
4,1.3331593
5,1.012246
6,0.8851722
7,0.8091163
8,0.7890534
9,0.71439993
10,0.6059089
11,0.48493746
12,3.095522e-06
13,1.8932524e-06
14,1.8434455e-06
15,1.7538786e-06
16,1.4111556e-06
17,1.3917568e-06
18,1.3614599e-06
19,1.3515887e-06
20,1.319932e-06
21,1.2457989e-06
22,1.2034063e-06
23,1.0533687e-06
24,1.0316445e-06
25,9.539926e-07
26,9.491986e-07
27,9.4231706e-07
28,8.6684656e-07
29,8.2718304e-07
30,7.87886e-07
31,7.775103e-07
32,7.098728e-07
33,6.390867e-07
34,5.8061806e-07
35,5.6263247e-07
36,5.5748575e-07
37,5.4551106e-07
38,4.6074481e-07
39,4.542696e-07
40,4.480119e-07
41,4.2157157e-07
42,3.987802e-07
43,3.9601338e-07
44,3.9344707e-07
45,3.6218066e-07
46,3.5198065e-07
47,3.490411e-07
48,3.3450596e-07
49,3.1026752e-07
50,2.729074e-07
51,2.5297825e-07
52,2.5274645e-07
53,2.4774275e-07
54,2.384908e-07
55,2.2801596e-07
56,2.2739366e-07
57,2.2710087e-07
58,2.2355836e-07
59,2.230891e-07
60,2.1906098e-07
61,2.1773232e-07
62,2.1105191e-07
63,1.8741399e-07
64,1.8025335e-07
65,1.800409e-07
66,1.760901e-07
67,1.7513301e-07
68,1.7500356e-07
69,1.7166003e-07
70,1.7079438e-07
71,1.6856356e-07
72,1.6648477e-07
73,1.5488833e-07
74,1.5375127e-07
75,1.5341014e-07
76,1.4450363e-07
77,1.4263698e-07
78,1.4082522e-07
79,1.4078631e-07
80,1.4035477e-07
81,1.4002802e-07
82,1.3654487e-07
83,1.3365953e-07
84,1.301656e-07
85,1.2999266e-07
86,1.2835615e-07
87,1.2525678e-07
88,1.1991712e-07
89,1.1837863e-07
90,1.1688867e-07
91,1.155054e-07
92,1.1362191e-07
93,1.13446234e-07
94,1.1315764e-07
95,1.10591806e-07
96,1.090299e-07
97,1.08346214e-07
98,1.0607707e-07
99,1.0267288e-07
100,1.00349745e-07
101,9.820972e-08
102,9.8192906e-08
103,9.78603e-08
104,9.705511e-08
105,9.545092e-08
106,9.538399e-08
107,9.5166044e-08
