index,eigenvalue
0,8.733215
1,5.471786
2,4.7773795
3,4.084454
4,3.6433094
5,2.9184737
6,2.6652534
7,2.6350656
8,2.252837
9,1.7328345
10,1.5773274
11,1.491483
12,1.0263125e-06
13,9.4860377e-07
14,7.8452126e-07
15,7.6503693e-07
16,7.2499427e-07
17,6.985371e-07
18,6.705978e-07
19,6.4376746e-07
20,6.4142694e-07
21,6.2825944e-07
22,6.207638e-07
23,6.161544e-07
24,6.1443365e-07
25,5.388968e-07
26,5.1713045e-07
27,5.0146514e-07
28,4.9917554e-07
29,4.8867287e-07
30,4.874686e-07
31,4.786766e-07
32,4.7553092e-07
33,4.730871e-07
34,4.6477643e-07
35,4.403539e-07
36,4.2025508e-07
37,4.0716014e-07
38,4.0287685e-07
39,3.9734763e-07
40,3.8912734e-07
41,3.7637167e-07
42,3.7439622e-07
43,3.7422507e-07
44,3.7144775e-07
45,3.6802896e-07
46,3.5995e-07
47,3.5645795e-07
48,3.5605103e-07
49,3.5523126e-07
50,3.5483745e-07
51,3.5373424e-07
52,3.4841202e-07
53,3.4551996e-07
54,3.3962797e-07
55,3.3555352e-07
56,3.316873e-07
57,3.315552e-07
58,3.3122393e-07
59,3.3064313e-07
60,3.2976706e-07
61,3.2969717e-07
62,3.288953e-07
63,3.202623e-07
64,3.171169e-07
65,3.1312626e-07
66,3.1256832e-07
67,3.0956718e-07
68,3.061401e-07
69,3.0555455e-07
70,3.026789e-07
71,3.0102967e-07
72,3.001714e-07
73,2.993056e-07
74,2.9700917e-07
75,2.9519867e-07
76,2.9394414e-07
77,2.9241596e-07
78,2.8950188e-07
79,2.8928636e-07
80,2.8771888e-07
81,2.8718574e-07
82,2.8637035e-07
83,2.858391e-07
84,2.8368825e-07
85,2.8325113e-07
86,2.8282017e-07
87,2.7846815e-07
88,2.775876e-07
89,2.7213633e-07
90,2.7095427e-07
91,2.690612e-07
92,2.679511e-07
93,2.6762908e-07
94,2.6520954e-07
95,2.6491333e-07
96,2.6423456e-07
97,2.6346154e-07
98,2.6273375e-07
99,2.6243683e-07
100,2.620314e-07
101,2.6147563e-07
102,2.6052814e-07
103,2.6028897e-07
104,2.5971454e-07
105,2.5873038e-07
106,2.5685773e-07
107,2.549657e-07
108,2.5429264e-07
109,2.5225705e-07
110,2.5019136e-07
111,2.4935434e-07
112,2.47942e-07
113,2.4657808e-07
114,2.463128e-07
115,2.4621477e-07
116,2.4447533e-07
117,2.4402945e-07
118,2.431832e-07
119,2.4184516e-07
120,2.406918e-07
121,2.3973377e-07
122,2.3888643e-07
123,2.367176e-07
124,2.3567124e-07
125,2.351342e-07
126,2.3493054e-07
127,2.3272726e-07
128,2.3021502e-07
129,2.301503e-07
130,2.2991263e-07
131,2.2980817e-07
132,2.2847513e-07
133,2.2786176e-07
134,2.2769531e-07
135,2.2744041e-07
136,2.2680506e-07
137,2.2652162e-07
138,2.2525852e-07
139,2.2425797e-07
140,2.2393802e-07
141,2.2335705e-07
142,2.2276747e-07
143,2.2133561e-07
144,2.2054788e-07
145,2.1903932e-07
146,2.1902069e-07
147,2.1847592e-07
148,2.1715577e-07
149,2.1629282e-07
150,2.162033e-07
151,2.1404041e-07
152,2.1218969e-07
153,2.119763e-07
154,2.0923702e-07
155,2.0809003e-07
156,2.0808966e-07
157,2.0797371e-07
158,2.0775411e-07
159,2.0753927e-07
160,2.0569581e-07
161,2.046469e-07
162,2.0461538e-07
163,2.0408388e-07
164,2.0355613e-07
165,2.0337716e-07
166,2.0250928e-07
167,2.0236004e-07
168,2.022953e-07
169,2.0190642e-07
170,2.0113369e-07
171,1.997664e-07
172,1.9964857e-07
173,1.992922e-07
174,1.9884708e-07
175,1.9783315e-07
176,1.9761615e-07
177,1.971073e-07
178,1.9665623e-07
179,1.9642981e-07
180,1.9476973e-07
181,1.9183533e-07
182,1.91261e-07
183,1.902414e-07
184,1.9009991e-07
185,1.8967859e-07
186,1.8964171e-07
187,1.8925675e-07
188,1.8920379e-07
189,1.8798241e-07
190,1.8741868e-07
191,1.8718727e-07
192,1.867644e-07
193,1.8508003e-07
194,1.8303393e-07
195,1.8170641e-07
196,1.8157127e-07
197,1.8155527e-07
198,1.8145622e-07
199,1.8136693e-07
200,1.8087323e-07
201,1.804933e-07
202,1.8023259e-07
203,1.7985859e-07
204,1.7972964e-07
205,1.7896718e-07
206,1.789291e-07
207,1.7827648e-07
208,1.7807007e-07
209,1.7787758e-07
210,1.773061e-07
211,1.7708591e-07
212,1.7651563e-07
213,1.764681e-07
214,1.760817e-07
215,1.7486481e-07
216,1.7455227e-07
217,1.7448521e-07
218,1.730801e-07
219,1.7303931e-07
220,1.72865e-07
221,1.7252819e-07
222,1.7239184e-07
223,1.7086866e-07
224,1.7022518e-07
225,1.6927586e-07
226,1.6915436e-07
227,1.6902624e-07
228,1.6745005e-07
229,1.6714284e-07
230,1.6664512e-07
231,1.6552961e-07
232,1.6490984e-07
233,1.6380292e-07
234,1.6326373e-07
235,1.631499e-07
236,1.6305736e-07
237,1.6294815e-07
238,1.6242956e-07
239,1.6210632e-07
240,1.6185481e-07
241,1.608228e-07
242,1.6062668e-07
243,1.605003e-07
244,1.6016897e-07
245,1.6006476e-07
246,1.598122e-07
247,1.5896737e-07
248,1.5741864e-07
249,1.5741074e-07
250,1.5722085e-07
251,1.5697844e-07
252,1.5694944e-07
253,1.559757e-07
254,1.5552568e-07
255,1.5450212e-07
256,1.5433399e-07
257,1.539364e-07
258,1.5173887e-07
259,1.513955e-07
260,1.5129628e-07
261,1.5115006e-07
262,1.511035e-07
263,1.5085602e-07
264,1.4968515e-07
265,1.4964077e-07
266,1.4894574e-07
267,1.4825376e-07
268,1.4753911e-07
269,1.4752214e-07
270,1.474476e-07
271,1.4707064e-07
272,1.4703633e-07
273,1.4686894e-07
274,1.4683182e-07
275,1.4659784e-07
276,1.4494498e-07
277,1.443087e-07
278,1.4426588e-07
279,1.4233369e-07
280,1.4212286e-07
281,1.4169267e-07
282,1.4136664e-07
283,1.4113621e-07
284,1.4109145e-07
285,1.4032429e-07
286,1.3990567e-07
287,1.397877e-07
288,1.3968898e-07
289,1.3953768e-07
290,1.3943213e-07
291,1.393835e-07
292,1.393789e-07
293,1.3923369e-07
294,1.3816914e-07
295,1.3729564e-07
296,1.3720596e-07
297,1.371768e-07
298,1.3638454e-07
299,1.3611961e-07
300,1.3604145e-07
301,1.3539456e-07
302,1.3491234e-07
303,1.3346714e-07
304,1.331612e-07
305,1.3251422e-07
306,1.3166871e-07
307,1.3146341e-07
308,1.3096879e-07
309,1.3090403e-07
310,1.3080694e-07
311,1.3007048e-07
312,1.2981513e-07
313,1.2933339e-07
314,1.2817749e-07
315,1.2795192e-07
316,1.2785874e-07
317,1.2760466e-07
318,1.2747776e-07
319,1.2732801e-07
320,1.2602638e-07
321,1.2490734e-07
322,1.2376412e-07
323,1.2343193e-07
324,1.2334367e-07
325,1.232282e-07
326,1.232075e-07
327,1.2278896e-07
328,1.227135e-07
329,1.2251658e-07
330,1.2203161e-07
331,1.2179453e-07
332,1.2176571e-07
333,1.2094954e-07
334,1.2026248e-07
335,1.1990961e-07
336,1.1990696e-07
337,1.1961905e-07
338,1.194112e-07
339,1.19097805e-07
340,1.18329254e-07
341,1.1761846e-07
342,1.17478834e-07
343,1.17466634e-07
344,1.16739066e-07
345,1.16396805e-07
346,1.1556726e-07
347,1.1551125e-07
348,1.14904466e-07
349,1.1471329e-07
350,1.1466353e-07
351,1.1440508e-07
352,1.1413074e-07
353,1.1394116e-07
354,1.1387892e-07
355,1.1346108e-07
356,1.13372344e-07
357,1.1248932e-07
358,1.12341375e-07
359,1.11895055e-07
360,1.1182268e-07
361,1.1172673e-07
362,1.111512e-07
363,1.1101441e-07
364,1.1087412e-07
365,1.1054675e-07
366,1.1041912e-07
367,1.1014913e-07
368,1.0954409e-07
369,1.0933141e-07
370,1.0816055e-07
371,1.0812341e-07
372,1.08066416e-07
373,1.0757188e-07
374,1.0714456e-07
375,1.070501e-07
376,1.0700803e-07
377,1.065024e-07
378,1.0648883e-07
379,1.063512e-07
380,1.0591503e-07
381,1.0570824e-07
382,1.0463484e-07
383,1.0458629e-07
384,1.041192e-07
385,1.0373642e-07
386,1.0356389e-07
387,1.0342111e-07
388,1.0228496e-07
389,1.0220983e-07
390,1.0214327e-07
391,1.01677514e-07
