index,eigenvalue
0,1.7490999
1,1.037304
2,0.6499378
3,0.15095377
4,0.1006074
5,0.057463977
6,0.04933526
7,0.040573515
8,0.02870183
9,0.017360942
10,0.012214591
11,0.002460938
12,1.8904036e-07
13,1.7049935e-07
14,1.4818353e-07
15,1.4550831e-07
16,1.4175285e-07
17,1.3086638e-07
18,1.2952736e-07
19,1.0835305e-07
20,1.06210734e-07
21,1.0584209e-07
22,9.376619e-08
23,8.891213e-08
24,8.5839446e-08
25,8.5580595e-08
26,7.535153e-08
27,6.26365e-08
28,6.257443e-08
29,6.048606e-08
30,6.009721e-08
31,5.7205465e-08
32,5.3614272e-08
33,5.31289e-08
34,5.276992e-08
35,5.1169437e-08
36,5.036071e-08
37,4.9199894e-08
38,4.8153865e-08
39,4.568951e-08
40,4.355989e-08
41,4.1797012e-08
42,4.178691e-08
43,3.8401286e-08
44,3.7928604e-08
45,3.7655987e-08
46,3.6140776e-08
47,3.5364543e-08
48,3.496137e-08
49,3.293936e-08
50,2.9816704e-08
51,2.9759972e-08
52,2.9229682e-08
53,2.8237164e-08
54,2.794973e-08
55,2.6888454e-08
56,2.614885e-08
57,2.5401665e-08
58,2.5208077e-08
59,2.5153014e-08
60,2.3722537e-08
61,2.33437e-08
62,2.3242228e-08
63,2.2794493e-08
64,2.1764945e-08
65,2.086916e-08
66,2.0215952e-08
67,2.0162979e-08
68,1.9379424e-08
69,1.8884878e-08
70,1.8806613e-08
71,1.830929e-08
72,1.7910146e-08
73,1.7887894e-08
74,1.7752953e-08
75,1.7654422e-08
76,1.7136019e-08
77,1.674166e-08
78,1.6539975e-08
79,1.6427935e-08
80,1.6113981e-08
81,1.5942222e-08
82,1.4866616e-08
83,1.4167137e-08
84,1.3968632e-08
85,1.34694105e-08
86,1.3430809e-08
87,1.3302677e-08
88,1.32291795e-08
89,1.3141703e-08
90,1.2841286e-08
91,1.283728e-08
92,1.2672311e-08
93,1.2328155e-08
94,1.2203869e-08
95,1.17261285e-08
96,1.1464508e-08
97,1.0762573e-08
98,1.0517657e-08
99,1.0505588e-08
100,1.04820135e-08
101,1.0478779e-08
102,1.0420981e-08
103,1.0158593e-08
104,9.8501935e-09
105,9.827749e-09
106,9.764311e-09
107,9.55386e-09
108,9.240623e-09
109,9.20192e-09
110,9.146281e-09
111,9.104838e-09
112,8.961831e-09
113,8.711127e-09
114,8.393523e-09
115,8.371204e-09
116,8.126907e-09
117,7.997393e-09
118,7.951375e-09
119,7.813906e-09
120,7.549975e-09
121,7.4224897e-09
